A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
156.90115,335.80646,684.04474,341.52908,244.47108,212.75368,198.29538,334.62637,443.28433,415.8446,313.88501,343.68433,472.22849,506.1405,474.58328,271.20111,378.23248,368.53918,407.69821,461.07364,537.28564,399.23566,451.73187,404.9494,512.07513,333.8999,365.41724,315.15598,222.18411,204.19969,250.82947,152.60715,160.00548,259.67935,88.623688,116.56049,112.87231,113.8008,109.81933,114.98771,117.31371,154.13443,160.99191,129.40558,122.38992,125.81467,84.055756,172.74951,117.69972,116.81009,105.67949,94.651711,77.287888,86.841927,75.882103,76.905121,85.786003,79.026703,66.914154,69.606483,55.173813,63.438171,52.716217,46.351139,47.377625,45.519608,43.733498,40.148449,38.439709,35.275436,34.118366,35.972794,29.975174,31.071074,31.535397,28.070513,27.807081,23.589973,26.29668,23.482231,24.272654,23.638994,23.305264,24.074562,23.898842,22.947416
182.31587,325.75681,819.9679,288.15546,103.73824,196.99223,362.61871,271.00894,304.69989,237.40842,307.58838,313.03189,358.34509,359.04068,495.52744,326.89706,382.02277,541.38568,646.20148,337.00839,697.98389,373.9043,397.00488,432.33234,330.0079,177.86465,332.83932,191.05338,236.40927,247.97467,249.07184,160.93179,160.30328,327.29807,123.17521,92.002785,123.47143,158.27933,157.57922,142.91231,144.35477,145.11166,164.76534,147.04482,106.73395,92.48938,90.216644,170.04828,84.81192,124.81482,87.470116,96.327171,103.77338,85.488937,70.039085,75.642159,81.654419,59.194149,65.081421,54.132137,64.75209,58.443787,55.686241,47.359215,41.22646,42.049046,39.12907,42.710835,40.256546,35.059498,32.380127,31.814919,29.310986,29.218718,27.332514,26.938339,26.729797,26.367012,24.283474,25.505543,23.972296,23.335135,20.858576,21.83,22.627668,22.600548
181.05431,168.71556,593.99786,502.09863,127.96911,226.20769,253.06641,206.50581,247.74615,211.63712,188.9946,456.85956,249.90782,438.31784,579.96564,248.48589,230.80161,503.49115,310.4248,582.76642,595.80426,396.98306,441.65616,365.08139,427.37152,220.05107,332.26126,221.36153,250.59831,275.85825,205.25601,192.87379,252.08917,323.0311,131.36453,133.93251,134.50349,112.22628,111.34822,105.28692,113.29862,141.47043,169.30058,127.73292,106.98417,109.71821,94.396858,215.47112,107.23424,111.5626,76.295761,116.68392,103.74628,93.717621,70.942696,83.807823,78.765495,68.289589,66.195168,59.952389,67.871391,53.481907,47.102142,47.929516,47.316589,48.620171,43.681091,35.824211,35.547039,38.608707,31.762066,29.829424,32.480869,28.715965,26.117655,28.048294,28.550087,24.237352,24.780628,25.997482,23.743895,22.513279,21.181763,23.118233,21.881441,21.613159
216.75966,174.49887,631.8255,302.42078,219.00066,237.89641,262.1499,175.75854,243.47664,328.3143,341.68933,470.2576,292.52002,337.8739,380.91095,330.39746,330.47244,499.10114,345.76706,380.33105,653.85535,403.89975,337.61966,399.74887,495.7027,244.7213,281.14294,163.99641,254.70595,219.64223,197.87068,130.70636,169.09492,268.74963,112.96061,110.77534,138.58083,101.22357,162.73999,94.750549,122.12032,143.24724,182.7011,126.16991,109.72473,99.285202,99.586395,134.38438,142.40797,112.54356,121.63581,97.067696,113.82979,100.93755,63.715141,81.685249,63.826111,71.371338,62.626724,67.619926,66.227814,62.739334,52.067039,51.378326,43.539616,46.490799,44.958626,39.538593,37.967289,37.257771,32.15358,31.42115,33.985157,29.159563,30.671135,27.66349,26.085987,26.610491,25.522137,25.409126,23.949539,26.696259,23.829926,22.222984,23.298512,23.360388
224.66357,346.50293,689.12024,348.1225,207.1731,286.53867,239.52592,182.63161,249.89464,131.29411,191.06821,210.65283,375.72559,311.01706,435.05115,385.70242,305.48254,691.92285,409.64453,378.27933,530.72076,436.96463,221.54094,279.32578,251.05063,343.88391,419.60583,252.35059,280.03082,264.1489,281.56476,207.15649,208.21254,330.49539,177.61467,112.78207,181.3324,103.86974,141.86157,129.60527,107.14407,155.77304,240.73347,136.27435,110.0868,121.37946,119.77205,186.67195,108.46805,115.84299,115.32506,106.20371,127.82729,94.278305,66.386406,80.181786,77.876083,69.925201,74.762642,66.677856,60.340122,55.099728,48.875904,48.606884,50.687992,49.042736,47.736095,40.480019,37.766705,37.196457,34.03849,35.237659,30.555851,32.575043,27.891069,29.148468,24.821665,26.254866,23.803537,24.825956,24.312761,25.406212,23.380795,23.544931,22.038885,21.991409
285.58633,146.49918,565.61603,210.24675,112.01169,219.68961,305.56741,292.36404,164.48451,153.1781,248.18153,322.07333,138.98491,251.76566,658.6001,274.95151,227.86615,925.92651,326.43671,376.21951,691.5296,495.23334,213.12909,175.26923,357.58728,190.0912,359.66608,336.07013,215.653,247.3055,211.12871,162.65022,181.28496,283.06369,165.22006,223.33772,142.13632,112.87478,141.27028,120.89729,135.04535,133.20052,172.11938,161.54564,107.17786,105.9472,90.502121,164.26682,127.02764,119.365,136.18257,105.7348,129.56081,86.57711,73.527344,75.202957,86.026161,79.38887,75.617905,63.223392,69.511604,63.18219,55.846062,55.114185,49.873127,48.067364,43.169537,44.344051,38.875614,39.515404,35.776043,34.489162,35.533176,31.394167,27.91049,30.983398,27.565834,26.315763,27.47027,26.239563,24.173315,23.535061,24.9755,22.931801,24.990843,22.972845
128.36133,209.23389,661.94153,220.33653,164.29036,151.77222,327.72086,257.41461,296.21008,246.16542,198.18935,267.3093,368.15616,467.58087,327.24881,197.27058,301.26776,833.29431,411.76971,343.10089,401.57935,491.1684,257.7399,237.10109,451.13998,314.0675,428.03018,283.7413,280.72333,306.7077,171.58951,146.32057,221.31271,299.62552,141.63585,212.38554,213.31007,134.85168,130.75325,136.2739,132.97862,120.49689,210.61887,158.13045,117.23698,105.94319,105.87033,196.07413,116.82813,129.17467,107.93787,99.66539,109.18353,90.733658,65.832726,83.216499,77.763893,71.557831,70.672714,64.697174,66.792786,58.163082,52.846199,40.708508,48.250202,45.537342,42.991768,36.308556,41.662155,36.697529,34.229137,32.553291,32.475109,32.707561,30.925482,29.003962,26.456381,26.022354,24.660976,23.65736,23.741444,23.625633,22.546091,21.845226,21.770231,21.791809
172.86552,243.0919,619.47888,226.79062,152.66869,197.98708,105.83984,147.97224,128.95171,400.53601,509.96619,403.02548,309.43768,327.37488,457.46448,237.71176,423.81842,665.19562,502.47681,414.54059,659.35272,440.69629,291.85187,340.76974,773.7171,350.36411,380.68033,206.23192,162.79161,215.36858,212.5797,145.21654,97.03331,240.87605,165.03397,119.51984,180.61217,118.68231,127.93837,145.33929,164.51447,143.70723,209.00745,142.38644,110.55432,106.16225,111.30168,144.55811,107.14748,88.650276,95.974564,102.23212,105.65607,88.12323,77.694954,84.047455,74.034653,73.087532,65.04451,68.531906,72.085442,50.781738,50.532513,50.007458,44.132851,40.432961,41.11005,39.721073,40.633327,33.977215,32.992771,31.93191,28.412853,31.140471,30.176741,25.300093,25.139675,26.90456,24.017586,23.445255,22.437185,23.095871,23.801924,22.413059,22.542395,22.2241
192.4149,158.58839,546.69476,162.45798,277.6575,142.62802,150.93256,232.18155,256.60443,187.42628,170.47308,342.94092,360.31049,350.92438,457.19614,340.02942,298.12796,646.15106,263.07117,400.21817,674.26447,396.38235,280.39941,278.40738,506.58331,1029.7136,416.81522,182.42332,139.93192,230.83025,175.26491,149.31865,237.76808,201.78413,118.39376,104.78973,142.13057,92.294769,114.58376,149.62057,148.93422,131.11481,171.73196,139.52277,139.75591,112.49744,93.690567,141.28712,103.55836,108.41645,121.8192,87.573326,99.566689,86.465134,73.756851,78.686287,63.437023,75.147697,68.743217,59.739914,65.129059,58.299816,58.216404,43.658401,43.370075,42.073097,40.144707,40.432922,40.420437,39.021496,31.610689,32.78027,32.322601,27.099525,27.625305,29.230413,27.946505,24.068193,24.3493,25.273354,24.145252,23.326923,24.827284,21.821861,21.129774,23.697727
146.58546,177.55038,626.22766,274.99545,172.12263,149.28517,191.48561,288.4025,301.28781,382.1001,303.47501,455.50497,297.51709,194.8105,479.53006,247.28404,337.59219,582.27234,459.36392,377.2601,525.46234,272.12851,267.63629,279.99634,289.44479,541.33435,533.76715,225.92601,202.26678,199.00897,232.03513,170.47081,197.45026,263.43494,170.91995,135.80159,190.19379,103.70385,150.41953,144.22495,128.5472,135.8185,180.20882,134.41422,120.83379,93.377464,102.633,99.518387,113.33836,96.80349,96.437347,94.649414,96.148598,83.79911,67.389,73.164711,71.349144,77.01667,63.203938,65.812195,64.163712,61.442711,51.439285,41.938152,43.622585,45.897316,39.776024,38.126175,37.294025,36.302174,32.655762,34.352287,30.897736,28.662146,29.967009,29.931654,28.746956,28.599792,24.639896,25.227495,24.492542,24.534147,24.157524,24.346672,22.021881,22.123291
238.3252,272.84808,717.81323,275.03879,232.95764,211.52618,315.5242,224.90543,423.68997,295.20621,129.67139,360.62927,296.0047,294.03265,468.01614,298.20349,419.2392,809.93536,548.83313,627.82288,311.00314,420.42337,348.78815,249.03049,279.84781,392.30414,528.01599,142.01614,239.33156,240.14388,180.03748,125.67291,237.1485,197.71672,143.64613,213.48544,195.19147,113.51543,146.86475,154.34784,164.76711,118.07704,234.39249,142.85567,112.7337,91.119347,107.47358,109.26472,101.77594,108.83578,75.286491,75.141991,91.01712,80.105247,75.343925,77.305107,75.8451,60.632656,58.431866,68.880173,62.578293,47.805931,51.141541,47.065071,44.699013,43.355442,39.332333,36.893169,36.609406,32.499527,31.82913,30.391779,27.366358,28.554359,28.670483,25.671824,25.942865,24.468708,23.614296,25.437967,23.174967,22.506119,22.577507,23.433897,22.04995,22.367046
229.88071,239.38199,651.08081,310.2261,214.15001,156.02072,347.06424,240.99722,244.9926,164.50166,346.65042,257.2933,443.04419,333.25522,501.51645,186.91397,242.79044,621.55011,376.68253,627.38239,460.58722,635.61749,320.74814,270.20123,289.85156,277.79712,511.77985,199.11572,251.77222,214.64076,226.19701,137.63315,204.55521,229.84952,157.04875,186.03613,216.83989,121.0124,146.6003,152.99329,131.36552,130.53452,128.27907,105.13815,132.36591,126.1785,92.674088,102.8224,112.39649,98.471504,96.962311,87.793579,76.967461,94.213417,84.385963,75.356255,76.265808,70.3451,65.075806,71.761047,65.826019,57.02187,50.604942,50.730022,49.475052,46.627869,42.944378,35.909138,35.530468,36.992496,34.539413,35.714794,30.453897,28.873911,27.365669,29.101585,26.881996,24.728807,24.403887,25.317833,22.092707,23.87598,22.819382,23.520609,21.586784,22.776375
128.38831,271.12393,669.72272,308.36066,348.858,157.61938,257.79688,220.53575,430.37225,247.54213,309.32553,377.46436,276.31229,159.97066,397.71759,239.25298,375.94202,470.69742,369.23053,428.23468,413.45667,443.52832,212.67328,332.60278,441.58737,255.55711,321.16736,392.77643,196.09349,350.83914,212.95587,156.27097,205.94136,177.46437,135.37198,176.96634,195.47887,113.35623,128.36073,110.58363,139.9409,100.43182,111.73248,92.663467,99.585564,90.828369,97.997696,156.87924,98.038147,111.7352,114.9837,106.54819,74.770309,72.697113,72.68605,75.870384,71.756126,66.648262,63.812344,60.832432,59.710007,50.179047,52.785618,47.32827,44.749714,45.125916,38.856037,36.213661,33.130901,31.149601,30.86248,30.637606,30.501656,28.739088,30.722569,27.282194,25.688433,25.581549,25.524857,24.249277,25.069233,24.52704,21.588823,23.577379,23.034685,21.991049
210.60672,404.72595,733.64954,315.09854,161.4765,172.4785,233.27893,275.46606,274.3912,286.3006,399.86963,357.8714,313.73682,365.75919,439.19299,303.96356,289.44623,223.26746,414.51291,410.80261,559.9176,813.06921,219.05673,308.95874,312.53571,247.20251,394.10123,262.55725,297.34433,243.06015,258.18048,157.17729,119.70351,178.683,139.68211,141.16608,183.95589,111.50366,146.64072,135.45407,107.75459,119.19093,140.17422,118.75761,123.09486,111.46838,83.580727,149.73227,93.603477,90.831566,75.255341,96.239342,77.744835,83.782997,73.962456,80.750732,71.858963,68.674004,66.978806,66.792542,58.642929,54.233974,49.640755,48.628067,44.524876,39.174614,43.092201,36.922482,31.415726,35.89959,34.309715,32.90295,28.81411,28.553955,30.119335,27.080112,26.35095,22.913008,24.12315,23.936104,23.93001,25.812595,22.650398,22.349298,22.073338,22.533585
352.74234,327.87149,706.21637,307.67258,341.57343,182.71689,237.60829,264.78909,214.91257,351.25494,329.58554,396.14114,209.84351,413.20541,502.66211,299.36542,356.79758,499.12595,275.30228,309.27533,383.47031,446.36789,231.02176,250.18561,390.19131,284.8674,338.17459,352.04315,209.72572,148.18275,156.42299,131.68095,154.11432,169.62013,180.42072,142.30501,146.53815,107.93835,124.12488,155.8562,106.2282,114.49446,102.54865,123.3355,90.300278,124.84086,97.912628,163.13411,111.84245,113.52238,109.36882,84.67186,83.493217,79.095268,80.019012,76.30899,83.213181,67.547279,68.923141,57.601845,58.721893,57.675682,47.818459,44.603958,44.212112,44.242218,41.986229,34.896133,31.443995,35.762718,31.293623,30.726143,29.408882,32.696976,27.31168,25.861132,27.520597,26.248884,22.653568,27.261246,23.555679,22.615101,22.492241,23.456215,22.517189,21.20908
307.80878,164.16156,777.45026,307.14709,319.16772,235.56273,352.88022,237.8938,326.60199,341.47009,311.22772,375.19333,323.23657,431.02948,414.37195,397.9119,244.18759,496.72897,187.58963,302.40344,474.00015,628.42108,165.87468,210.92339,450.46106,199.22099,305.16714,247.79828,236.49554,288.75504,239.25671,149.50206,173.69203,236.85687,165.46664,131.71794,174.67276,111.23016,120.26083,133.99222,111.1248,126.00716,106.40645,122.89211,113.91846,85.118217,95.485077,126.20933,90.981598,107.81432,109.86762,105.46212,80.692764,81.203735,81.730049,69.907188,81.369591,68.156303,65.79847,75.947388,65.925316,53.230942,48.754738,51.426514,41.778362,41.256203,40.240658,39.996666,38.671806,34.561932,32.945827,31.235886,29.942402,29.686718,29.882574,28.529913,27.814667,27.481991,23.358486,23.080488,23.004641,24.252275,22.89241,22.459938,21.148243,21.532709
238.75775,220.29694,718.17151,443.65485,326.38214,231.48024,202.82434,190.52844,423.24713,255.96397,217.38336,250.54228,553.51691,240.1891,428.96921,372.82217,387.52463,471.92819,441.88431,400.96597,630.31116,684.71985,272.38226,232.09233,368.25644,283.42737,357.68799,183.93645,249.82452,281.11993,213.33028,112.87006,196.79401,211.11104,179.71411,115.69967,172.75247,126.87885,112.88584,108.98291,130.72488,113.15701,105.94284,97.991623,93.501694,85.821091,115.20755,135.94038,115.96506,128.3474,106.75963,84.182449,71.35717,88.905716,79.276611,67.294495,62.089767,72.323479,67.678856,61.036694,56.651161,48.579884,47.878822,47.264153,46.862644,40.181778,36.288898,35.769951,32.890297,33.510216,32.947414,33.865185,30.05838,28.140242,27.897518,26.152626,26.172768,23.518406,26.822342,25.087191,25.060434,24.929922,22.839977,21.124132,24.580254,21.696959
292.02362,309.47849,551.08386,258.14233,264.23264,245.38087,335.77643,330.05838,317.93137,394.23801,353.72647,590.29993,219.23073,210.68459,403.22464,342.80255,442.05649,395.99811,452.24033,391.98593,411.96899,450.18048,323.92603,355.72537,352.56967,197.99649,218.34343,181.2672,344.25369,282.54504,242.69641,129.48097,106.84328,232.69667,106.88235,113.20498,186.65149,138.96545,117.84228,126.05412,110.93021,130.35912,102.54178,109.20275,109.08506,99.955917,89.508385,105.60834,102.17248,122.01313,101.50602,85.581223,94.864777,77.652199,84.480156,63.417095,74.139534,70.831711,68.598343,61.464138,62.932514,57.73386,54.85355,49.6087,44.170097,43.966816,38.647202,39.495029,37.392216,36.447338,33.021889,31.865726,26.807119,29.337025,26.518566,25.765697,27.108431,25.263435,24.970932,24.369459,24.1607,23.274666,22.214987,23.42001,22.770933,22.183121
185.84097,189.77298,672.47046,350.9173,437.82764,264.16995,315.07532,220.05624,440.66693,309.69666,252.85721,529.3302,406.29514,256.55496,407.17221,365.51038,238.36197,340.17044,392.6113,376.40973,523.3255,571.07294,235.34851,298.23508,407.64359,238.18153,313.36234,161.11368,299.43375,315.11258,171.87082,191.95049,173.57709,237.46069,153.79347,126.49528,139.86412,109.9315,132.6635,118.86728,122.5608,151.36679,134.42104,106.87759,103.83382,98.196953,93.563431,126.14049,114.66438,116.3398,81.202789,89.426033,90.424225,85.541389,79.862694,81.571556,89.270187,63.546375,63.323021,55.947968,58.658241,55.27417,51.661377,48.628479,42.091751,45.184216,37.534424,37.286152,38.085773,33.518635,30.955278,34.270985,29.308008,28.683134,28.306141,26.306368,26.968925,26.802681,24.99073,26.494026,23.759846,25.516876,24.184822,24.107815,22.042881,22.215864
164.51337,160.23221,662.11133,256.22958,196.27953,251.32913,283.91043,541.74371,500.577,579.47192,273.73328,420.27332,290.67587,241.15286,429.87656,158.2567,348.84991,416.94901,343.3223,248.54762,369.96649,387.78723,162.29816,335.96414,417.39011,222.49644,344.01599,257.68359,266.92557,337.992,242.75412,134.57994,120.48788,182.15274,139.42503,138.81479,168.18129,141.44411,121.65508,90.597099,133.87541,118.6367,137.94992,97.221024,101.53359,105.46111,117.43899,188.22099,104.73873,125.79623,106.97591,97.843277,115.40254,76.403641,79.515808,84.487755,64.504356,69.264542,64.606209,60.347893,57.319016,62.853043,54.662098,50.533897,48.902546,41.820457,33.233776,33.258968,35.956505,36.479553,31.483799,32.008038,32.255493,29.021641,29.716097,28.106504,26.379713,26.548168,25.949118,25.655481,24.364159,21.88398,22.209261,21.707232,22.951469,23.439678
168.87552,215.2475,670.57764,440.32626,438.2088,275.1666,367.07593,237.33879,253.74565,284.40805,180.67137,383.12717,291.28284,272.95029,508.48145,341.66727,302.54977,344.86942,356.79199,293.87683,318.21478,416.06818,202.02699,268.29242,407.57892,247.59288,343.2464,204.94843,270.69412,266.41821,255.16106,159.87857,142.38339,227.2751,139.05978,132.66985,163.1898,105.07275,131.91043,106.31727,113.04508,129.01218,127.07198,116.2812,77.441444,119.7571,115.34673,217.57149,101.89091,125.14934,75.129654,108.95439,102.91851,86.510109,97.400208,75.607002,73.429733,63.529224,60.027683,66.782463,67.069427,54.60178,51.205845,47.612934,39.696594,43.73465,40.876553,38.49044,35.918045,37.920216,34.342766,34.453224,35.065033,31.14925,28.774767,27.059624,27.593609,25.070362,25.076332,27.298754,25.189405,23.038446,24.748144,24.371027,22.095537,22.988966
292.81458,217.80302,665.48889,334.224,81.481026,183.27545,156.62964,285.60849,337.92075,404.65106,306.31152,240.19757,274.91049,395.8938,470.69687,318.35486,238.75938,232.63319,442.80029,555.88696,524.49744,380.48169,216.35464,205.23318,603.47968,267.24246,427.60507,305.00336,171.87723,288.57724,235.47389,208.71759,207.39174,258.06439,157.56561,147.58945,210.41161,133.80539,177.38062,153.5058,161.46887,156.71475,148.1342,128.73427,89.493164,93.342903,108.65866,162.27872,108.1867,139.1837,105.79253,83.973717,98.100853,69.291725,67.485214,82.158478,73.837532,65.240585,71.268562,62.910645,61.451088,60.370716,55.918262,53.18745,47.387791,50.09832,42.216515,37.489342,42.187199,36.790672,33.222042,35.232983,33.065479,30.082832,32.160126,29.62908,25.456043,25.813459,25.768152,25.733253,24.306776,25.088259,24.823864,23.768173,22.529993,23.3127
