A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7,B7
2332.52,2647.67,6544.14,9206,2903.74,5092.29,11123.8,8701.94,7196.42,3274.09,1563.06,2326.66,2230.1,4641.77,6876.38,1643.65,3026.31,1866.64,5123.39,3616.22,2670.47,4004.84,4041.52,5188.33,1938.71,2528.8,1850.02,872.411,1385.94,851.874,1728.97,4223.09,2744.14,853.759,738.495,1235.19,2886.13,1274.49,623.401,2388.67,1005.93,596.66,552.619,368.415,374.527,248.037,290.246,300.285,337.846,288.361,246.596,199.541,122.436,116.697,96.8438,88.8076,74.5216,74.4479,54.2412,49.8783,52.9444,47.9732,44.1185,39.321,40.7644,40.7828,42.4845,41.8905,38.1138,38.4669,38.8127,38.7319,37.3914,39.663,35.1279,35.0134,34.5659,33.5239,35.9578,37.1003,36.196,34.0517,36.1881,34.5352,33.9324,33.185,
1390.63,3625.39,3241.3,5207.05,7143.64,6827.8,6731.93,12442.4,6577.79,2475.02,1309.19,1637.56,5621.92,7025.45,1328.94,981.039,2462.09,1345.4,3611.47,2466.97,1455.43,4159.2,5858.62,4196.58,2474.93,1832.25,1222.98,962.465,634.533,687.645,1452.08,1692.39,1572.2,728.681,496.117,1005.18,1196.23,547.333,466.814,706.564,423.443,255.908,369.682,220.366,320.356,189.494,195.788,204.621,237.751,218.474,171.884,173.451,126.428,103.406,91.9003,83.2742,63.2604,66.4941,58.692,60.2114,61.8755,55.7857,53.4072,52.4998,44.5759,46.6258,48.2891,44.0582,42.6003,45.3165,41.0763,44.4405,45.1192,41.8366,41.9426,38.1498,37.3234,39.4354,36.054,35.5763,38.5069,36.1069,31.4396,32.9716,33.4263,31.4331,
2286.53,1958.93,5241.93,4913.63,6095.64,2797.66,8853.35,7769.73,3837.28,1526.43,620.432,1868.39,3646.21,1910.32,1509.86,1094.27,767.494,2354.14,3305.97,2520.82,1659.32,3836.62,3268.81,4807.52,2701.08,1693.31,771.49,501.685,911.294,491.482,906.323,1200.22,1132.91,607.688,382.308,662.098,868.65,481.13,318.548,950.625,446.885,265.84,477.445,274.271,195.153,216.494,214.616,224.678,218.748,196.355,177.292,128.266,114.999,95.4607,80.0999,84.6578,70.7279,57.8576,55.5718,50.0877,55.1165,53.1121,42.613,48.0634,44.6428,42.476,42.0039,42.2143,43.9857,39.286,42.9924,45.8502,39.3034,40.2001,38.5456,39.98,37.3848,35.1668,36.4505,32.3804,33.1426,34.547,31.5504,30.5513,30.8272,28.7381,
1686.94,3527.01,3132.36,6179.33,3164.14,1889.64,3465.96,6191.73,3357.37,1071.99,1244.5,1446.71,3597.32,2018.54,1566.87,983.597,758.984,676.856,1553.87,1086.8,699.845,3343.72,3622.08,3953.85,1894.18,1050.86,927.916,891.797,524.784,678.605,1321.09,1251.19,1341.47,341.463,400.568,653.228,914.22,594.357,331.671,977.957,349.55,273.661,309.247,243.615,226.183,153.213,154.15,156.182,177.762,142.272,178.19,158.819,116.103,101.912,84.498,79.3467,62.5105,60.5978,61.8885,55.5993,54.88,53.5168,50.1061,45.5526,52.8431,48.248,43.243,46.1218,48.3388,48.7376,46.956,41.0604,44.2425,42.2895,38.6473,37.0994,37.5528,36.906,39.3472,35.1114,34.5179,34.5242,32.9841,33.0689,28.5642,30.7156,
3735.43,3639.62,2542.17,2961.2,2407.99,6515.29,4994.62,8223.51,1956.31,1393.17,907.876,749.672,2023.71,1813.76,2261.38,1053.83,897.654,1076.81,2219.13,1516.69,825.903,3003.13,4179.14,1640.65,1385.2,1264.51,699.706,399.979,541.072,497.762,863.039,1169.64,1425.08,521.245,500.928,560.38,889.751,322.909,327.975,508.873,256.555,197.046,281.154,223.524,188.267,217.061,132.99,171.538,178.451,150.214,174.857,124.332,108.244,82.78,71.3652,70.5926,66.1252,64.2347,53.5214,51.8437,52.2557,48.0264,49.8827,52.1907,54.1788,52.3979,54.2335,45.5569,45.2761,48.6518,39.9582,43.1113,40.6908,42.2526,40.2994,37.8672,37.1104,37.1988,35.3495,35.8945,34.1164,33.4264,28.7454,30.0278,28.6832,28.229,
1586.15,1934.56,1730.82,1479.95,1675.06,2883.61,6040.65,3399.39,1976.04,1899.23,838.179,807.516,778.78,643.2,1212.23,954.923,603.092,613.047,644.033,624.642,605.138,2389.24,4017.78,1763.4,977.268,976.863,888.531,534.094,481.459,674.484,740.496,1740.67,759.423,451.409,455.462,566.628,700.369,348.272,237.306,598.388,379.32,220.375,261.139,163.689,143.733,158.101,144.109,124.501,187.709,101.266,145.89,131.887,82.3605,82.2666,74.334,71.189,65.141,61.1026,50.426,61.4959,58.5792,56.3748,53.7721,52.7276,46.1707,48.9405,48.3704,43.5004,42.5453,42.6287,43.3621,42.8296,42.8318,39.6169,40.6421,36.9867,35.0697,35.4233,35.725,32.745,31.9335,30.1317,30.1022,29.0024,26.2372,26.0737,
1956.99,2280.94,2456.84,2459.11,1987.02,3927.93,2249.39,2463.31,1565.75,1115.29,671.298,492.075,1035.05,579.753,887.806,573.354,540.321,878.071,1303.07,1053.58,821.081,2215.3,2489.6,1691.58,826.472,1256.51,868.391,540.01,478.662,443.737,1021.21,1220.92,1426.37,593.067,303.064,534.771,1097.49,365.064,202.223,683.465,324.684,221.808,246.771,182.34,198.465,136.666,139.673,151.348,188.415,124.674,162.594,116.073,84.0496,77.9208,75.6181,56.0321,57.867,57.2136,51.5448,55.4507,49.9059,51.6492,46.6873,51.4212,48.6933,48.7546,43.5056,45.321,43.2443,46.4539,42.6328,38.5801,41.1399,39.9027,38.3087,39.7427,36.1757,36.9369,33.6767,31.3314,31.0081,31.2734,29.9594,27.2822,26.8676,25.418,
1889.72,3668.08,1529.82,1121.94,925.635,2197.44,3772.91,2464.79,817.331,944.79,521.364,698.079,943.025,1200.53,555.556,583.995,635.181,857.329,810.521,841.982,916.369,2056.51,2467.25,2755.65,1635.24,1416.14,621.444,549.464,309.703,373.151,522.974,1113.32,865.505,467.259,384.572,384.524,812.358,313.254,403.546,825.306,388.742,235.008,292.249,210.902,366.165,194.828,204.907,257.076,196.386,160.64,204.651,111.57,91.4043,86.1687,76.6732,68.3052,57.7361,52.733,61.1887,55.7761,56.6448,50.5259,52.5156,50.1758,47.3103,44.2636,45.7652,46.2445,47.6809,46.6918,42.165,43.2807,40.8587,42.4901,38.1952,39.8444,37.8403,37.1849,35.3201,33.6659,32.8876,29.4238,28.987,28.98,27.9593,26.4667,
4834.52,3580.01,2531.41,1324.6,1407.32,2980.79,5110.36,3108.29,1331.6,1039.96,433.716,859.098,1516.88,875.924,830.503,612.764,864.402,1180.77,1019.65,1074.21,1032,2676.33,4673.2,3001.18,1328.76,1222.52,921.755,580.386,268.128,384.61,527.456,934.148,626.426,353.774,347.748,740.269,1150.55,436.385,327.188,701.786,417.001,303.747,508.236,254.318,286.181,240.759,235.812,225.774,263.444,208.486,214.647,160.675,123.778,93.9551,134.878,84.0921,69.0629,59.1701,54.326,57.2462,54.3743,45.3322,50.7333,43.4619,45.4294,45.0081,48.943,43.9396,44.5822,40.5408,43.1532,39.5292,38.2221,40.4393,37.6184,38.7999,38.7057,41.246,35.1581,36.0727,33.7274,33.8282,32.9652,31.2413,29.3191,29.0969,
4929.43,2891.37,3818.42,2616.42,4043.79,2907.28,5420.43,2388.85,2402.61,1957.75,1543.01,1308.77,1444.3,1000.26,2039.61,744.402,669.926,1309.57,2016.47,1525.32,1062.74,4932.72,3851.51,3732.61,1813.46,2440.75,1178.01,925.768,654.766,558.144,1133.16,1764.7,1387.7,747.353,601.82,1093.53,1565.3,716.802,662.091,1486.2,485.56,351.59,502.069,426.281,511.642,329.811,302.545,298.041,324.595,239.87,267.185,232.031,184.939,119.309,107.653,81.298,75.6369,69.4322,67.656,60.6089,57.2944,51.0842,52.8906,50.268,46.7757,46.8656,40.4502,46.4577,46.1199,43.1578,37.0392,42.0792,39.853,43.4401,41.2628,38.0748,37.119,34.5697,34.8274,38.5493,36.2536,32.1224,36.4774,32.9196,33.8721,31.9612,
6662.44,4132.88,2207.3,2984.59,3386.48,6192.4,6936.43,7616.29,4642.98,2358.58,1819.17,2207.03,3869.58,3871.38,1449.47,1311.59,1029.73,1849.5,3526.62,2493.08,1721.2,7149.3,8421.07,6475.86,3312.93,2534.53,1093.64,1433.19,693.895,952.905,1435.22,2502,1571.64,985.531,487.261,1223.4,2028.02,767.661,862.326,1048.5,867.143,373.705,560.271,470.514,464.561,270.527,311.411,313.975,490.897,321.892,315.468,286.419,190.188,147.592,119.164,80.1141,91.7679,71.7116,58.0107,56.5188,56.0905,54.1926,55.6837,43.592,47.1724,44.5647,40.3953,39.8362,41.7299,39.4004,36.806,43.7624,38.607,37.3474,37.66,36.5247,36.9595,36.6633,36.113,35.6797,36.0709,35.5091,36.3419,35.2192,31.9788,31.8266,
5187.74,6844.5,5210.14,2800.14,3123.01,7018.56,6200.5,7209.64,5133.16,3460.21,2406.38,1738.98,4388.15,3605.86,1573.71,1966.65,1731.55,2039.86,2991.11,2484.3,2058.89,7155.82,8903.39,6476.46,2511.84,2315.51,1211.74,856.713,1037.84,769.492,1905.76,2590.12,2281.62,927.559,613.638,1131.16,1874.08,916.715,793.696,1287.7,526.069,357.525,569.102,364.948,386.553,342.298,299.829,296.979,353.695,222.205,276.541,216.959,140.157,135.341,105.583,96.6228,94.5016,79.9634,68.3988,51.8178,51.4443,56.488,46.729,44.5263,41.5168,40.8247,39.6496,40.3548,43.6404,39.6301,43.1648,41.6634,40.2426,44.0306,43.2019,39.0706,38.1404,36.1832,38.1233,36.4341,36.5084,35.3321,35.3957,36.5214,35.8163,34.247,
6073.19,3959.23,2520.23,5493.13,1587.53,3062.44,4404.44,11486.6,6000.91,3420.02,1917.1,1761.3,3601.34,1867.58,2164.83,1780.23,1139.85,1401.07,3838.54,2412.45,1226.61,4473.17,4378.19,5757.86,3308.19,5037.85,1837.32,993.904,555.597,880.926,1994.25,2389.44,1676.24,1430.81,1124.21,536.71,1928.23,962.62,697.983,1295.09,563.561,290.328,556.67,307.196,385.964,264.491,229.088,260.579,289.257,240.346,289.491,228.491,152.902,99.3769,88.8232,70.2801,70.7623,56.5461,55.521,54.052,46.69,54.2574,44.7487,38.1242,42.48,40.5211,45.288,38.3869,40.0145,42.0905,40.0884,40.0986,39.6476,36.1481,39.17,36.0003,36.7199,39.3122,35.2377,35.9387,35.1059,34.2595,33.8661,33.1935,33.1483,31.8378,
5294.53,1681.25,4440.68,6383.63,5472.88,7595.29,6427.51,11078.7,8188.85,4103.47,3409.39,3734.35,4088.42,2609.25,2388.45,1810.57,1692.31,3492.48,3168.3,3138.55,3181.73,4609.98,4268.21,4638.33,1971.37,2637.98,1399.4,1804.46,1260.94,1231.93,1787.11,2965.99,3297,1346.6,873.507,1569.26,2879.11,842.668,526.777,1026.85,465.231,347.794,514.219,436.967,442.279,228.486,234.422,337.512,411.418,184.808,260.87,194.383,145.818,120.079,115.86,91.4069,95.6153,73.8001,64.3415,57.8121,59.4964,56.006,51.3398,47.2702,50.8768,45.4577,40.3547,44.3235,42.6477,45.1586,41.7514,41.6218,41.9524,42.3427,40.6638,36.1338,38.6619,42.129,38.6657,39.2092,34.8845,34.5245,32.7465,34.1047,35.0124,33.3761,
4674.58,3683.1,6234.32,7292.57,3681.27,7035.84,6744.32,6574.1,9786.26,4064.59,1274.11,2432.09,2442.56,5608.34,7661.43,2640.49,1638.59,2472.7,4705.87,3227.54,2066.75,8092.35,8394.95,8465.14,6448.8,7604,3236.5,2512.11,1725.28,1821.72,2376.36,3542.89,2834.11,1287.01,775.799,1078.24,2413.73,725.044,540.414,1325.03,874.21,514.867,515.22,394.57,400.538,372.659,385.982,469.315,440.777,337.144,366.869,457.949,232.104,161.919,148.357,116.552,117.531,86.3924,83.3493,57.8311,61.4357,56.6797,59.0942,42.1485,44.3894,45.7494,42.5387,45.3577,39.4909,41.0284,41.5134,40.4517,38.8847,40.5714,39.5772,36.8082,38.5867,36.6341,34.3799,36.2114,37.9637,35.5522,33.1843,34.2968,32.9853,36.4777,
7088.36,7901.91,3001.25,5144.35,4217.82,10311,7543.14,4793.59,8369.38,4213.45,2441.55,2760.52,2139.11,2929.16,2889.1,2262.54,2283.09,3468.58,1782.51,2684.45,3323.22,5568.83,5895.8,7341.33,6568.78,7114.68,3472.49,1838.78,3445.97,1830.97,3287.71,5289.17,2889.69,1499.46,886.698,1535.52,1821.33,586.304,585.452,1389.18,563.789,415.598,700.786,568.097,584.442,488.553,440.351,412.641,443.718,393.556,442.75,356.739,253.128,189.344,155.135,108.017,133.703,87.9829,84.9912,68.7703,67.8046,75.1419,61.4487,53.7679,61.6215,57.2093,49.1691,51.6048,49.5199,45.3758,45.1669,44.4248,43.8965,42.4649,41.1449,40.927,40.2553,38.7413,38.5338,35.9028,37.0497,36.8927,34.8347,36.9589,36.4166,36.3448,
5692.15,3991.71,3222.76,2524.68,2599.75,4602.94,8864.16,12789.8,4332.95,2477.51,1783.26,2401.86,3553.81,3963.42,3413.97,2060.24,1658.58,2094.57,6249.71,3872.54,2008.96,6054.85,9805.42,7721.06,2531.57,2562.4,2195.83,1131.25,1191.93,1424.72,2916.59,3169.04,2060.9,1097.71,1395.76,1230.56,2064.65,751.803,577.291,1057.37,784.631,511.086,467.646,318.043,355.411,357.862,306.489,374.005,385.27,329.9,371.824,250.215,238.681,120.807,129.18,59.1639,68.9271,63.424,49.1657,49.808,39.2837,52.8762,44.995,43.3124,36.6947,41.3199,45.307,36.794,38.4849,33.5765,42.3799,34.9045,37.6838,34.4962,38.2437,39.044,35.6003,39.1685,36.8382,36.3311,36.8098,32.547,35.0961,32.5265,33.1917,32.5404,
3492.33,1798.53,3503.03,7487.57,2204.76,3458.94,3496.15,4487.61,6939.14,2378.51,1023.11,1618.22,2838.64,1820.87,1605.86,1438.88,1485.29,2451.21,2719.26,2371.48,2100.8,5140.61,5513.34,6036.25,1768.01,2150.56,1130.42,918.708,993.766,747.394,1264.07,1372.07,1147.83,910.455,721.004,896.754,1490.16,689.24,457.46,1056.37,526.599,444.224,463.04,319.77,278.184,235.598,253.445,263.514,226.955,196.583,263.175,140.09,121.207,98.9861,73.9973,66.4678,72.3955,63.0611,48.5785,48.3195,49.4473,52.7187,49.92,48.1913,45.6124,43.5385,41.5921,42.1093,38.8544,35.3118,41.4434,41.0177,36.6027,37.186,36.9733,36.9249,36.8674,38.4039,37.5494,34.9278,33.9338,33.8298,33.244,33.8705,33.6817,30.2869,
2626.75,3413.43,1707.96,2888.54,2042.09,2296.74,3310.45,3814.45,2757.83,1609.59,1458.26,1401.09,3013.84,2069.87,1423.33,1475.8,1968.8,1218.47,1589.57,1379,1194.43,3354.86,4421.25,2975.06,1860.65,1206.02,744.645,703.112,748.32,724.665,1106.44,1826.43,1079.24,665.192,554.198,593.226,1046.21,584.776,376.288,961.107,481.104,331.64,414.236,233.237,290.162,264.363,208.444,183.728,195.369,196.162,199.556,143.027,100.652,78.1518,75.9744,70.0576,69.5042,58.9218,54.1985,52.2214,53.2702,50.6642,46.3052,47.301,48.5386,38.8062,44.7458,42.4235,41.0287,46.6719,44.4915,42.8642,39.383,44.1489,40.3215,40.23,40.4692,38.5725,37.7863,34.8901,34.2643,31.9128,33.184,31.258,31.7558,30.2642,
1297.96,3126.76,1759.32,6003.03,1997.21,4721.92,7297.67,3264.5,1774.14,1565.41,1393.35,2203.21,3357.17,1644.76,2372.98,2566.14,1578.9,1374.31,2451.42,1818.57,1337.15,3605.08,6424.42,3908.46,1525.41,2255.18,1053.66,1225.3,827.852,737.964,1427.09,2229.81,1813.57,856.156,730.709,771.186,1256.93,703.915,500.484,784.516,635.751,352.626,527.251,280.013,362.763,241.158,202.305,263.38,237.466,192.637,191.766,193.675,103.634,109.884,85.8164,71.6551,71.8441,57.7884,55.3614,56.5782,51.6761,53.0667,49.4197,55.7251,46.8031,48.9209,44.481,45.6869,39.4568,42.6093,39.7988,40.1483,42.1486,44.2465,42.0519,35.7624,40.1436,40.1315,37.3957,36.7423,35.8876,34.2976,32.9556,33.7492,33.8965,32.4121,
7132.88,3436.33,3938.9,3472.4,1944.69,3792.35,4216.86,5592.18,2260.26,1878.85,1226.81,1306.36,1533.5,958.749,1329.77,1777.49,1408.02,1206.64,1985.17,1540.45,1080.71,3332.76,2925.21,2262.11,1357.22,1959.87,953.975,833.042,549.001,933.285,1749.75,2047.48,1894.77,608.04,490.661,870.628,1141.21,449.621,380.502,1030.67,520.909,246.465,429.848,260.769,286.369,232.858,172.862,188.921,218.989,172.182,246.314,146.881,105.562,88.8882,71.1379,71.8063,62.5369,62.3402,57.7733,47.8339,54.1954,46.5754,48.3843,42.3844,41.4431,43.6217,47.2171,41.3369,45.2054,40.2894,43.4929,43.21,41.3308,37.9485,36.3485,40.213,38.3659,37.4604,36.8117,34.2558,33.5004,34.2415,33.1855,30.5293,30.2689,30.7413,
3268.84,3656.94,3580.65,1364.42,3015.97,3939.24,10329.7,5587.37,4495.83,1662.97,1443.18,730.446,1741.89,1119.38,1589.23,1373.96,1964.26,1023.2,789.615,1142.26,1498.68,3252.19,3369.4,1807.55,2375.01,1013.15,771.257,803.807,830.241,727.117,1168.21,1546.25,1201.62,600,476.269,848.627,877.384,374.334,376.002,695.371,356.244,211.499,290.659,192.264,238.407,182.251,160.771,191.236,184.095,169.563,203.831,130.192,102.242,73.4183,83.8047,68.1657,67.8518,62.4934,57.9025,49.645,58.8759,49.585,47.4485,47.8465,47.8403,46.4839,47.908,43.0688,45.4624,42.0104,44.3191,45.0755,43.8557,44.2077,43.1412,39.9707,36.0349,39.2847,36.0556,36.9336,35.7284,34.3414,33.1393,31.3473,31.3752,28.3504,
1655.02,2067.53,3184.71,3492.04,2102.31,3343.2,8264.78,5681.92,1823.04,1319.21,1249.88,1220.95,1130.59,938.852,1328.47,1161.51,1366.46,911.93,2218.77,1596.15,1196.89,3347.01,4631.66,2530.98,2273.6,1143.14,650.475,629.283,885.914,425.878,948.388,1507.54,1519.45,501.65,572.813,736.194,929.038,412.887,334.641,774.267,404.055,269.075,345.477,198.048,206.659,193.434,163.832,178.088,156.711,153.662,147.689,124.399,88.4575,79.6991,70.6391,58.9245,51.5047,55.3645,49.7135,47.1358,53.2719,51.151,44.9806,48.6451,43.9007,49.2291,45.0481,41.9653,43.5795,39.3602,41.2834,41.5054,40.4955,43.0426,42.2284,40.7355,40.7007,38.5413,35.6589,36.2626,32.4773,32.3309,32.1512,29.0813,30.1318,28.2972,
1419.24,2121.05,1267.15,1934.07,2157.28,3131.77,3539.67,4509.14,1949.79,1872.28,1693.45,1498.67,1036.5,752.667,1313.2,741.74,1172.11,1201.28,1687.03,1410.1,1218.67,3050.88,2786.66,4238.72,1511.22,962.952,898.434,576.414,698.828,800.197,1484.93,1847.87,1024.46,623.988,452.099,624.735,716.85,503.055,382.733,561.38,387.526,273.291,320.823,249.734,221.706,160.043,167.392,169.617,176.729,125.499,172.348,124.072,77.5916,85.1686,70.5215,64.4364,57.0951,55.9327,48.6594,55.2036,53.9972,47.9875,50.8382,54.3059,46.054,46.7676,51.4225,42.4684,48.8338,46.244,42.3945,43.5052,45.0754,39.2587,39.838,42.4189,42.6209,39.1679,36.8221,37.6347,33.2629,30.6174,30.889,32.8196,29.0028,27.3254,
6446.42,2685.12,4436.08,3223.91,1734.7,1856.5,4517.62,3794.71,3248.61,2709.61,1543.32,1557.03,1725.1,807.487,1756.17,1170.48,911.214,887.559,1292.91,1031,844.069,2489.03,3138.6,5149.58,1407.55,1052.76,981.837,477.136,565.718,491,1425.93,1839.63,1576.06,450.137,456.095,646.429,1065.28,589.348,447.501,628.253,397.32,276.267,359.127,283.39,197.705,185.335,247.968,184.888,183.621,173.763,151.802,135.402,94.9789,82.3408,61.2673,70.1094,59.5144,60.6806,51.3688,46.4273,55.5763,55.8884,51.0617,46.7429,49.2522,48.6314,47.2128,45.0215,47.3507,41.88,42.3291,40.6802,40.2236,42.6214,40.3871,41.6008,38.3046,38.9563,34.8061,36.8351,35.3857,32.4208,32.8534,31.2185,28.0684,28.903,
3900.1,4444.19,4479.92,6508.41,3023.53,3900.17,7392.32,4157.84,1839.51,1510.04,1457.44,1138.06,1634.81,2272.49,2035.19,905.126,628.625,1258.35,1851.53,1383.69,986.903,2435.38,4331.88,3519.64,1976.59,1089.92,825.91,620.896,409.579,362.523,1188.16,1330.87,970.6,575.73,400.588,690.248,1133.28,443.413,474.594,1112.2,403.762,341.812,296.759,233.943,244.994,184.447,205.414,192.756,227.26,201.732,173.178,140.559,117.233,78.3501,76.381,66.3295,68.2292,53.3713,51.434,53.9653,48.8127,48.5472,54.3296,43.7298,44.0534,43.1322,44.0998,46.5191,46.1501,44.8118,42.982,44.7839,37.3852,41.455,37.5655,44.3605,40.4456,39.3868,32.8518,36.1853,35.1625,33.9246,30.701,30.5712,31.247,29.338,
4295.47,6157.07,3681.88,2465.15,3764.4,6354.22,7335.59,3447.3,1784.71,1962.44,1253.51,1439.72,2829.84,2586.15,1538.34,1199.38,1777.38,1811.18,1710.62,1824.03,1946.27,3593.74,2320.51,2718.88,2267.91,1330.98,876.298,662.825,616.737,692.239,908.725,1892.85,1317.83,768.2,584.689,581.11,960.492,811.258,714.128,839.606,561.649,357.606,403.253,275.62,247.289,225.707,245.966,271.234,212.586,217.205,199.62,164.344,129.611,102.109,87.0238,68.7482,81.9552,58.7212,61.3697,57.4988,54.6419,46.8155,52.6142,46.4516,41.4698,46.5174,49.1756,41.7355,43.2416,44.635,41.9104,41.7657,38.8864,41.9102,43.4388,36.6475,38.6724,38.0344,35.3145,34.1587,35.2936,36.2143,36.0499,32.9398,32.9385,29.0396,
1740.55,1811.81,3752.31,4054.98,6965.91,8912.52,9045.58,8404.28,5086.12,1289.32,2794.08,2050.2,2564.69,2354.3,1405.55,1417.32,1623.86,3076.38,2247.71,2562.61,2838.68,5164.94,3085.42,4463.36,2192.04,2012.38,1225.96,857.767,1037.3,794.676,1803.91,2586.78,926.588,859.807,673.237,752.557,1579.98,687.222,420.556,1016.98,547.916,367.614,570.223,254.678,350.944,289.701,253.863,246.94,302.587,234.934,227.763,187.82,169.107,110.847,81.6503,83.8813,82.4305,61.7986,53.9393,50.1537,47.4807,52.021,46.8625,45.6365,38.3414,46.0024,40.1123,39.363,38.6292,39.7966,41.8758,39.3937,41.38,35.3083,33.6954,38.9539,37.0916,35.5512,39.8308,39.2372,37.4677,37.0099,36.2858,33.6718,35.728,31.1526,
5407.29,3009.59,4985.56,9656.23,8648.59,10612.6,3514.8,8771.04,5068.82,2027.2,1492.49,2068.8,2381.61,2173.64,2557.84,2454.55,1916.67,2692.94,3643.94,2952.66,2381.72,6033.59,4966.22,3436.68,2633.45,1292.23,813.399,928.146,968.203,976.807,1222.93,1521.09,1732.86,673.425,576.729,609.772,1048.42,451.598,443.981,1080.54,514.176,335.208,517.712,289.012,348.009,261.481,237.428,272.274,239.283,233.541,255.08,216.277,125.773,103.843,97.6195,85.4901,66.5988,58.6608,59.6175,58.0041,53.3951,51.6484,49.4917,50.8169,46.0006,44.0349,40.0199,41.0418,39.0094,43.4218,40.2687,41.3442,41.3608,41.2333,43.0769,39.0743,36.0654,37.9982,35.7064,36.3294,34.806,37.1835,34.2431,34.8961,34.3274,32.6448,
3682.77,4370.16,3826.08,4830.49,5046.04,3780.75,8050.6,8607.11,2019.89,1182.88,1370.83,1695.8,2394.83,2843.84,2481.1,2321.23,2801.74,3010.26,3568.18,3278.98,3248.38,5026.26,5210.32,5674.23,2837.94,2737.51,1054.64,1073.68,1146.22,978.618,1490.45,2279.77,1614.55,663.326,519.885,809.592,1060.18,633.3,627.812,1298.93,511.371,419.488,432.226,216.714,308.041,214.649,247.844,287.218,305.174,236.802,267.824,201.598,117.375,119.759,105.108,89.2061,82.0328,70.3884,52.0735,58.2648,46.2293,50.8441,48.0014,53.078,44.3817,49.1097,45.9775,44.702,42.4716,42.8159,39.1915,38.9553,38.8537,40.7817,36.4978,38.8989,40.5508,40.7672,36.8719,35.4861,38.3766,36.0311,36.8086,32.777,33.7582,31.8962,
2034.67,2587.49,4719.66,7046.75,1935.39,6179.24,6793.72,8802.5,3643.98,3502.52,1263.95,1868.43,3440.97,2775.67,2340.65,2076.1,3451.21,3815.45,2771.5,3378.44,4047.83,6816.17,4356.87,4264.8,2615.6,1555.56,1730.23,1225.57,645.327,607.725,1074.5,2134.98,1199.95,734.737,798.367,1171.34,1239.16,645.678,688.228,836.424,552.749,383.689,578.618,255.583,341.968,253.642,259.04,224.396,244.305,212.05,308.598,220.74,166.588,123.196,101.492,94.4556,89.08,59.6934,54.6083,49.126,52.4089,45.2211,45.1495,46.1776,37.9422,43.3928,45.25,40.0936,41.8332,44.014,37.6853,36.3013,41.0705,39.1523,39.9555,38.113,34.6832,41.7722,36.2676,34.9981,35.7878,33.7046,35.9269,34.2829,35.1758,33.9743,
2676.84,3958.24,3862.85,9439.42,4090.54,9092.61,6754.24,2892.28,2329.63,2815.6,1766.02,3570.35,2139.3,2314.69,2202.73,1331.68,2040.12,2650.83,2730.35,2454.69,2153.41,6049.08,4452.74,4220.14,2153.65,1033.86,916.48,662.428,702.552,745.198,989.502,1930.73,1230.99,706.594,596.834,1013.5,1096.62,419.196,434.851,922.006,460.347,331.959,402.038,232.041,307.639,216.275,257.552,262.209,257.412,266.607,223.356,226.39,192.251,120.697,100.177,92.9034,83.3624,72.4027,65.1391,64.1634,53.5005,58.0464,50.5301,49.8608,47.1061,44.8501,43.1892,44.5597,44.2048,40.9735,45.046,40.8345,41.9048,39.4293,42.336,39.3094,42.0658,38.414,37.9852,38.7433,36.4134,36.4799,37.3707,34.8696,33.0006,33.5178,
